JAHR_STA	KANTON	B003_GESCHLECHT_KBEZ	age_group	JAHRESFRANCHISE_E	JAHRESFRANCHISE_K	ANZAHL_VERS_MONATE	ANZAHL_VERS
2020	AR	w	36-45	1500	400	1407.0546229479462	124.23698161775246
2020	AR	w	36-45	2000	0	658.0509159043431	56.41052011027932
2020	AR	w	36-45	2500	600	2590.570725703761	232.0562632540241
2020	AR	w	36-45	300	0	2075.168896801248	184.17591194156557
2020	AR	w	36-45	500	0	1133.3910761935265	96.28571689454839
2020	AR	w	36-45	1000	0	491.26561408676207	NA
2020	AR	w	36-45	1500	400	998.8856842312962	90.9417764232494
2020	AR	w	36-45	2000	0	491.73420282267034	46.66127471299842
2020	AR	w	36-45	2500	600	1802.6027027860284	159.3262637713924
2020	AR	w	46-55	300	0	2937.723975489512	255.7977369679138
2020	AR	w	46-55	500	0	914.4012490681558	79.9613257534802
2020	AR	w	46-55	1000	0	426.75081235170364	41.94027091842145
2020	AR	w	46-55	1500	400	1160.280740140006	97.96819747192785
2020	AR	w	46-55	2000	0	415.42375722900033	NA
2020	AR	w	46-55	2500	600	1612.3789782949536	134.09533478319645
2020	AR	w	46-55	300	0	3841.290616004467	330.8141887951642
2020	AR	w	46-55	500	0	1090.472970066592	92.99241637438536
2020	AR	w	46-55	1000	0	763.7616744823754	65.72563852230087
2020	AR	w	46-55	1500	400	1276.775323614478	115.12482613604516
2020	AR	w	46-55	2000	0	573.6304451823235	49.930017936974764
2020	AR	w	46-55	2500	600	1830.97187420018	156.46840291423723
2020	AR	w	56-65	300	0	4223.335147049278	358.0587987713516
2020	AR	w	56-65	500	0	1166.9438695646822	97.49390590609983
2020	AR	w	56-65	1000	0	714.7544495910406	58.39504186389968
2020	AR	w	56-65	1500	400	978.9901948925108	90.56527788145468
2020	AR	w	56-65	2000	0	431.4549535252154	NA
2020	AR	w	56-65	2500	600	1606.9650599145143	139.91151427431032
2020	AR	w	56-65	300	0	4067.8198312702034	349.99411919433624
2020	AR	w	56-65	500	0	1048.6930714864284	89.18846249952912
2020	AR	w	56-65	1000	0	458.3543402198702	NA
2020	AR	w	56-65	1500	400	653.9871279448271	58.97289333026856
2020	AR	w	56-65	2000	0	304.7882872726768	NA
2020	AR	w	56-65	2500	600	993.3316684368998	87.33771807840094
2020	AR	w	66-75	300	0	4215.986876193061	362.1257540769875
2020	AR	w	66-75	500	0	973.3413423467427	82.38826450938359
2020	AR	w	66-75	1000	0	325.79716852493584	NA
2020	AR	w	66-75	1500	400	561.67983767502	45.17144722258672
2020	AR	w	66-75	2000	0	176.7602574340999	NA
2020	AR	w	66-75	2500	600	472.57080933898686	43.24392075417563
2020	AR	w	66-75	300	0	3691.189442729652	312.7009801585227
2020	AR	w	66-75	500	0	733.9978457484394	63.66855917358771
2020	AR	w	66-75	1000	0	345.4233800712973	NA
2020	AR	w	66-75	1500	400	196.73380664654076	NA
2020	AR	w	66-75	2000	0	127.31738479994237	NA
2020	AR	w	66-75	2500	600	281.50901765562594	NA
2020	AR	w	76-	300	0	3567.0987242542205	299.69484286243096
2020	AR	w	76-	500	0	482.1252133554965	41.98822635272518
2020	AR	w	76-	1000	0	169.64459906592964	NA
2020	AR	w	76-	1500	400	131.7934280242771	NA
2020	AR	w	76-	2000	0	47.92004990950227	NA
2020	AR	w	76-	2500	600	101.68876030482352	NA
2020	AR	w	76-	300	0	5395.407864791825	471.2354050432332
2020	AR	w	76-	500	0	520.5377834996581	47.90099920891225
2020	AR	w	76-	1000	0	117.43936199016869	NA
2020	AR	w	76-	1500	400	174.4088802561164	NA
2020	AR	w	76-	2000	0	54.73724572174251	NA
2020	AR	w	76-	2500	600	123.71151470012963	NA
2020	AR	w	76-	300	0	1675.4450845491142	163.55086927115917
2020	AR	w	76-	500	0	123.80847101807595	NA
2020	AR	w	76-	1000	0	24.46575554333627	NA
2020	AR	w	76-	1500	400	14.057934679090977	NA
2020	AR	w	76-	2500	600	41.89623834565282	NA
2020	BE	m	0-18	0	200	720.6521345159412	69.95238755689934
2020	BE	m	0-18	300	0	51378.28729644276	4553.743571904022
2020	BE	m	0-18	1500	400	527.9677158521861	44.25886814063415
2020	BE	m	0-18	2500	600	1156.588471495062	97.58264223160222
2020	BE	m	19-25	300	0	7895.08065445438	763.3674807366915
2020	BE	m	19-25	500	0	636.6095794864744	64.39331785263494
2020	BE	m	19-25	1000	0	715.9586964323372	74.46725451108068
2020	BE	m	19-25	1500	400	1709.5084181788563	152.3303667511791
2020	BE	m	19-25	2000	0	809.3120584753901	75.03262365469709
2020	BE	m	19-25	2500	600	11098.345478112846	1064.7343098460697
2020	BE	m	26-35	300	0	5386.9424591765555	524.290493035689
2020	BE	m	26-35	500	0	674.8937636709958	62.3121537794359
2020	BE	m	26-35	1000	0	895.1891526132822	79.47908623889089
2020	BE	m	26-35	1500	400	1467.8218639194965	133.98280925350264
2020	BE	m	26-35	2000	0	689.11601339899	63.91228796960786
2020	BE	m	26-35	2500	600	14953.305706523583	1404.8643163354136
2020	BE	m	26-35	300	0	5878.439405286461	545.3669615392573
2020	BE	m	26-35	500	0	884.9889641478658	81.21349160047248
2020	BE	m	26-35	1000	0	801.6729658700526	76.85490792477503
2020	BE	m	26-35	1500	400	1897.6500216680765	167.58531311294064
2020	BE	m	26-35	2000	0	982.6228674983233	87.73301533982158
2020	BE	m	26-35	2500	600	17981.239773281737	1628.818206734024
2020	BE	m	36-45	300	0	5679.486172468439	517.2021805397235
2020	BE	m	36-45	500	0	1356.9331294734775	123.19336381787434
2020	BE	m	36-45	1000	0	1087.1236796242	93.32262728083879
2020	BE	m	36-45	1500	400	1819.4389905674755	156.6881693615578
2020	BE	m	36-45	2000	0	1211.2236598804593	111.02158622490242
2020	BE	m	36-45	2500	600	15837.829567305893	1399.9626132370904
2020	BE	m	36-45	300	0	5863.238311723918	518.7253796169534
2020	BE	m	36-45	500	0	1702.6954616868495	149.6910022366792
2020	BE	m	36-45	1000	0	938.7404912436009	83.69763871608302
2020	BE	m	36-45	1500	400	2122.0671498836577	184.95369859179482
2020	BE	m	36-45	2000	0	1374.902231266722	115.91371046332642
2020	BE	m	36-45	2500	600	12824.142400625125	1132.3905897359364
2020	BE	m	46-55	300	0	6930.8977444709835	605.4617873164825
2020	BE	m	46-55	500	0	1829.2536833103002	156.64631714159623
2020	BE	m	46-55	1000	0	1293.7003641519696	107.68647469487041
2020	BE	m	46-55	1500	400	2207.827328510061	189.17392132943496
2020	BE	m	46-55	2000	0	1690.8275414469838	142.59305215300992
2020	BE	m	46-55	2500	600	10724.0322763066	938.1095225210302
2020	BE	m	46-55	300	0	8901.163304779157	770.5717346640304
2020	BE	m	46-55	500	0	3216.1704889912157	272.294742802158
2020	BE	m	46-55	1000	0	1393.312351807952	129.02126084128395
2020	BE	m	46-55	1500	400	3043.95546366103	259.1259760786779
2020	BE	m	46-55	2000	0	1966.3923937249929	163.54058891441673
2020	BE	m	46-55	2500	600	11153.30817037113	957.1129207741469
2020	BE	m	56-65	300	0	10290.856448123903	877.4524173075333
2020	BE	m	56-65	500	0	3556.9725359284134	298.27917392970994
2020	BE	m	56-65	1000	0	1481.0093015804887	129.8215675726533
2020	BE	m	56-65	1500	400	2525.196284448057	216.48354910314083
2020	BE	m	56-65	2000	0	1438.610662078485	122.7174903396517
2020	BE	m	56-65	2500	600	8767.877378463148	752.5005121123977
2020	BE	m	56-65	300	0	9515.501695593372	811.5099651725031
2020	BE	m	56-65	500	0	3242.3187089339644	275.55102108232677
2020	BE	m	56-65	1000	0	1103.3677511196584	97.4956547706388
2020	BE	m	56-65	1500	400	2126.124461101368	177.7791319899261
2020	BE	m	56-65	2000	0	821.0461429655552	71.94139079703018
2020	BE	m	56-65	2500	600	5029.253332658634	425.6594665683806
2020	BE	m	66-75	300	0	8483.388001573532	720.2556877662428
2020	BE	m	66-75	500	0	2702.0268226712196	228.42611966235563
2020	BE	m	66-75	1000	0	939.4133878081292	84.2812382383272
2020	BE	m	66-75	1500	400	1363.3228701587766	119.96190979098901
2020	BE	m	66-75	2000	0	560.6111029554158	48.348327044863254
2020	BE	m	66-75	2500	600	2387.559466265887	197.0374161512591
2020	BE	m	66-75	300	0	7307.495777950436	623.177167639602
2020	BE	m	66-75	500	0	2614.480861484483	225.01712648989633
2020	BE	m	66-75	1000	0	597.2141754161566	48.53311278577894
2020	BE	m	66-75	1500	400	693.2641446070373	60.095942391082644
2020	BE	m	66-75	2000	0	190.88296502642334	NA
2020	BE	m	66-75	2500	600	1430.3101535266637	119.77522065630183
2020	BE	m	76-	300	0	4929.766270807907	426.1368640912697
2020	BE	m	76-	500	0	1609.332156708464	131.1524300808087
2020	BE	m	76-	1000	0	385.59962662123144	NA
2020	BE	m	76-	1500	400	254.5003222078085	NA
2020	BE	m	76-	2000	0	190.97665554843843	NA
2020	BE	m	76-	2500	600	328.0248898230493	NA
2020	BE	m	76-	300	0	4416.289296102673	395.5826931842603
2020	BE	m	76-	500	0	1027.0646290751547	93.2056405832991
2020	BE	m	76-	1000	0	163.99437195822597	NA
2020	BE	m	76-	1500	400	173.24938023090363	NA
2020	BE	m	76-	2000	0	23.75284299440682	NA
2020	BE	m	76-	2500	600	214.1702739660442	NA
2020	BE	m	76-	300	0	659.5375008431078	66.57283846940845
2020	BE	m	76-	500	0	183.36670416489244	NA
2020	BE	m	76-	1000	0	26.94265193492174	NA
2020	BE	m	76-	1500	400	-6.316292205825448	NA
2020	BE	m	76-	2000	0	24.690690502524376	NA
2020	BE	w	0-18	0	200	706.6182948083431	67.26303726620972
2020	BE	w	0-18	300	0	48699.670634103866	4316.786982652731
2020	BE	w	0-18	1500	400	658.422730409503	57.8853659410961
2020	BE	w	0-18	2500	600	1152.234403642267	102.7310870187357
2020	BE	w	19-25	300	0	10730.710120338574	961.8775008078665
2020	BE	w	19-25	500	0	927.3719677258283	82.98910338291898
2020	BE	w	19-25	1000	0	897.8731487646698	81.0477305627428
2020	BE	w	19-25	1500	400	1353.6353089231252	120.94339113123715
2020	BE	w	19-25	2000	0	870.3544097180664	75.22294659912586
2020	BE	w	19-25	2500	600	9075.972822715863	824.602007495705
2020	BE	w	26-35	300	0	9599.998661329224	897.7270348942839
2020	BE	w	26-35	500	0	1421.3928745879978	124.05557257961482
2020	BE	w	26-35	1000	0	948.44575606592	87.34736733185127
2020	BE	w	26-35	1500	400	1421.5869253347814	129.00892183324322
2020	BE	w	26-35	2000	0	795.7097385204584	76.19380842940882
2020	BE	w	26-35	2500	600	14762.07471940659	1360.6301263105124
2020	BE	w	26-35	300	0	11270.262491636127	1009.2313827117905
2020	BE	w	26-35	500	0	1911.1644837141037	164.54717821767554
2020	BE	w	26-35	1000	0	1093.286588705182	89.59528594417498
2020	BE	w	26-35	1500	400	1809.9925638188422	159.36032386869192
2020	BE	w	26-35	2000	0	1124.5413759916275	98.48931161966175
2020	BE	w	26-35	2500	600	16660.88796297081	1496.4407867095433
2020	BE	w	36-45	300	0	10787.3220345404	941.6962845441885
2020	BE	w	36-45	500	0	2953.1740815285593	256.2588614933193
2020	BE	w	36-45	1000	0	1407.2002851689606	130.6355730490759
2020	BE	w	36-45	1500	400	2335.340719684586	199.60512828081846
2020	BE	w	36-45	2000	0	1481.4807390101998	128.25314830290154
2020	BE	w	36-45	2500	600	13289.63325996682	1170.376433248166
2020	BE	w	36-45	300	0	9218.598031236306	802.6799182118848
2020	BE	w	36-45	500	0	2751.4428466933964	233.70127629768103
2020	BE	w	36-45	1000	0	1333.810456910655	113.73704087315127
2020	BE	w	36-45	1500	400	2395.8877840612085	203.15356357954443
2020	BE	w	36-45	2000	0	1287.9975837729871	113.7619836605154
2020	BE	w	36-45	2500	600	10033.262098765968	877.9383414266631
2020	BE	w	46-55	300	0	10406.3493687094	902.4938151985407
2020	BE	w	46-55	500	0	4114.348297631368	353.95800437545404
2020	BE	w	46-55	1000	0	1745.43007385619	148.55737637123093
2020	BE	w	46-55	1500	400	2306.654852577895	200.37009669328108
2020	BE	w	46-55	2000	0	1222.5231613982469	102.98560996679589
2020	BE	w	46-55	2500	600	8840.214625879227	760.8125409237109
2020	BE	w	46-55	300	0	14289.80241866	1230.3986243493855
2020	BE	w	46-55	500	0	4630.2909897942845	395.9248600695282
2020	BE	w	46-55	1000	0	1940.6569277766348	163.10436588153243
2020	BE	w	46-55	1500	400	2808.484553632066	241.94018141413108
2020	BE	w	46-55	2000	0	1164.979888478294	98.7198815769516
2020	BE	w	46-55	2500	600	9036.64593657747	776.8677255138755
2020	BE	w	56-65	300	0	14322.281275069192	1209.4271707581356
2020	BE	w	56-65	500	0	5111.0761846750975	430.6873779599555
2020	BE	w	56-65	1000	0	1815.9692404964567	149.29953127540648
2020	BE	w	56-65	1500	400	2381.141874904856	199.98087618872523
2020	BE	w	56-65	2000	0	1119.1316452398896	93.72272604191676
2020	BE	w	56-65	2500	600	7092.262515609041	602.6694118343294
2020	BE	w	56-65	300	0	12064.586579341143	1028.8121549785137
2020	BE	w	56-65	500	0	4396.587026754469	368.4832816403359
2020	BE	w	56-65	1000	0	1326.9427019935101	113.64557568961754
2020	BE	w	56-65	1500	400	1597.3865432239324	138.3631027629599
2020	BE	w	56-65	2000	0	667.7760443235934	53.032278429716825
2020	BE	w	56-65	2500	600	4547.987007096783	386.78599879704416
2020	BE	w	66-75	300	0	9104.590777090192	773.6601135875098
2020	BE	w	66-75	500	0	3200.1947157606483	268.8713181912899
2020	BE	w	66-75	1000	0	1160.857815720141	97.26239767717198
2020	BE	w	66-75	1500	400	825.1452306841314	70.03523811232299
2020	BE	w	66-75	2000	0	511.9078143965453	45.398440442979336
2020	BE	w	66-75	2500	600	2466.9821983816473	204.97452021948993
2020	BE	w	66-75	300	0	8861.090962564349	749.6601163758896
2020	BE	w	66-75	500	0	2796.455191720277	229.4415877861902
2020	BE	w	66-75	1000	0	637.4329485059529	52.95111338375136
2020	BE	w	66-75	1500	400	590.639321981147	52.58225391153246
2020	BE	w	66-75	2000	0	245.63247449658812	NA
2020	BE	w	66-75	2500	600	1033.2227644503116	91.23360280366614
2020	BE	w	76-	300	0	6328.978939715549	535.2303186091594
2020	BE	w	76-	500	0	1568.700088306889	137.89528068713844
2020	BE	w	76-	1000	0	406.8251477200538	NA
2020	BE	w	76-	1500	400	266.0266215093434	NA
2020	BE	w	76-	2000	0	23.047129523009062	NA
2020	BE	w	76-	2500	600	383.2796013392508	NA
2020	BE	w	76-	300	0	6656.873529605344	577.4354297784157
2020	BE	w	76-	500	0	1345.6400973574816	116.94691740302369
2020	BE	w	76-	1000	0	207.619107298553	NA
2020	BE	w	76-	1500	400	255.41075383499265	NA
2020	BE	w	76-	2000	0	22.451520927250385	NA
2020	BE	w	76-	2500	600	215.8047846890241	NA
2020	BE	w	76-	300	0	1734.286148211509	169.34721176791936
2020	BE	w	76-	500	0	210.30868595182895	NA
2020	BE	w	76-	1000	0	18.694617837667465	NA
2020	BL	m	0-18	0	200	815.0667627243697	75.66965813981369
2020	BL	m	0-18	300	0	45946.11617451355	4093.8331806459464
2020	BL	m	0-18	1500	400	337.6049638901651	NA
2020	BL	m	0-18	2500	600	1038.7789167708902	95.05800389358774
2020	BL	m	19-25	300	0	5938.242656181678	569.5278488993645
2020	BL	m	19-25	500	0	609.6361795552075	53.17751144152135
2020	BL	m	19-25	1000	0	623.7751461651176	58.28539770608768
2020	BL	m	19-25	1500	400	966.4754503031076	94.16866056481376
2020	BL	m	19-25	2000	0	340.33652989566326	NA
2020	BL	m	19-25	2500	600	6683.739761150554	647.5519088925794
2020	BL	m	26-35	300	0	3695.1331164922567	334.8380141314119
2020	BL	m	26-35	500	0	545.146755309701	52.24070833809674
2020	BL	m	26-35	1000	0	386.8841604284942	NA
2020	BL	m	26-35	1500	400	733.2706273023784	69.73643123637885
2020	BL	m	26-35	2000	0	419.3265345375985	NA
2020	BL	m	26-35	2500	600	6199.419215344563	587.6343381898478
2020	BL	m	26-35	300	0	3241.393682125062	301.12892024451867
2020	BL	m	26-35	500	0	805.7186474632472	75.31697027757764
2020	BL	m	26-35	1000	0	498.5064795649052	42.376930702477694
2020	BL	m	26-35	1500	400	809.4756205839664	72.73183401487768
2020	BL	m	26-35	2000	0	372.07615915872157	NA
2020	BL	m	26-35	2500	600	9004.0553761784	837.2996330568567
2020	BL	m	36-45	300	0	3634.4393646935373	322.2305158940144
2020	BL	m	36-45	500	0	1112.5340694238992	100.27060496015474
2020	BL	m	36-45	1000	0	639.08921119757	53.549065695144236
2020	BL	m	36-45	1500	400	1065.0470329387485	96.41534723201767
2020	BL	m	36-45	2000	0	707.2453972686827	68.9882059302181
2020	BL	m	36-45	2500	600	8977.472366709038	822.1182404309511
2020	BL	m	36-45	300	0	3694.0911559151114	328.6685193157755
2020	BL	m	36-45	500	0	1064.8186072669923	95.04793256474659
2020	BL	m	36-45	1000	0	586.9872876163572	50.03702744003385
2020	BL	m	36-45	1500	400	1261.0359546640516	116.34762673918158
2020	BL	m	36-45	2000	0	933.2477314919233	82.36326810717583
2020	BL	m	36-45	2500	600	8982.586331944913	811.1651812354103
2020	BL	m	46-55	300	0	4425.752004196048	378.72165674483404
2020	BL	m	46-55	500	0	1661.3576189633459	137.6903454447165
2020	BL	m	46-55	1000	0	1005.388020170629	89.9948516767472
2020	BL	m	46-55	1500	400	1773.6870410367846	152.31761392764747
2020	BL	m	46-55	2000	0	875.0027595894784	77.5325876022689
2020	BL	m	46-55	2500	600	8876.131168718115	779.9396849940531
2020	BL	m	46-55	300	0	6010.259302354604	517.7195541160181
2020	BL	m	46-55	500	0	2265.8230137915907	190.4000135185197
2020	BL	m	46-55	1000	0	957.5943255182356	85.49054481461644
2020	BL	m	46-55	1500	400	2193.3843045258523	187.84381509339437
2020	BL	m	46-55	2000	0	880.5404792390764	75.92726384662092
2020	BL	m	46-55	2500	600	7300.6830660872165	633.195703017991
2020	BL	m	56-65	300	0	6016.878484234438	518.7370146787725
2020	BL	m	56-65	500	0	2566.796738548279	214.078463380225
2020	BL	m	56-65	1000	0	910.5044356342405	76.55816695280373
2020	BL	m	56-65	1500	400	1873.789570382908	163.42233682470396
2020	BL	m	56-65	2000	0	901.6700425539166	80.76033419603482
2020	BL	m	56-65	2500	600	5247.771212028787	449.4680039668456
2020	BL	m	56-65	300	0	5706.185013441071	490.6488676927984
2020	BL	m	56-65	500	0	2594.9778406704218	215.83185030752793
2020	BL	m	56-65	1000	0	817.0754354763776	76.74704229133204
2020	BL	m	56-65	1500	400	1438.2635937351733	123.69025224354118
2020	BL	m	56-65	2000	0	564.3423669990152	46.42496745567769
2020	BL	m	56-65	2500	600	2979.969730737135	262.33524328749627
2020	BL	m	66-75	300	0	4453.894186624139	380.18897424824536
2020	BL	m	66-75	500	0	1775.6202143281698	150.5856081075035
2020	BL	m	66-75	1000	0	456.5804021649808	43.294401509687304
2020	BL	m	66-75	1500	400	839.0506949201226	73.58415575325489
2020	BL	m	66-75	2000	0	264.4952596705407	NA
2020	BL	m	66-75	2500	600	1570.304214879051	137.26586613198742
2020	BL	m	66-75	300	0	4151.39054439053	349.5426726937294
2020	BL	m	66-75	500	0	1535.8070502217115	129.27202228503302
2020	BL	m	66-75	1000	0	366.1199846652895	NA
2020	BL	m	66-75	1500	400	456.16381623268126	40.35952188028023
2020	BL	m	66-75	2000	0	80.47175737470388	NA
2020	BL	m	66-75	2500	600	939.5637053679675	76.94651393732056
2020	BL	m	76-	300	0	2963.509663088545	253.84485497232527
2020	BL	m	76-	500	0	1127.8784890179336	93.32998926658183
2020	BL	m	76-	1000	0	238.3588552493602	NA
2020	BL	m	76-	1500	400	152.3948949817568	NA
2020	BL	m	76-	2000	0	122.2055677101016	NA
2020	BL	m	76-	2500	600	419.44928278669715	NA
2020	BL	m	76-	300	0	2993.3425003397465	267.190043291077
2020	BL	m	76-	500	0	1186.5273236302287	102.44616691023111
2020	BL	m	76-	1000	0	313.04150256089866	NA
2020	BL	m	76-	1500	400	221.7381411921233	NA
2020	BL	m	76-	2000	0	115.54350933618844	NA
2020	BL	m	76-	2500	600	243.0881881210953	NA
2020	BL	m	76-	300	0	317.29244455568494	NA
2020	BL	m	76-	500	0	127.20428598456084	NA
2020	BL	m	76-	1000	0	53.5108332708478	NA
2020	BL	m	76-	1500	400	29.982294347137213	NA
2020	BL	m	76-	2000	0	-23.724097872152925	NA
2020	BL	m	76-	2500	600	-11.5064848857373	NA
2020	BL	w	0-18	0	200	772.1982633705437	76.00445112446323
2020	BL	w	0-18	300	0	44007.10652925551	3932.080606302712
2020	BL	w	0-18	1500	400	442.38420591160656	NA
2020	BL	w	0-18	2500	600	856.7414952291548	82.8324092910625
2020	BL	w	19-25	300	0	7960.099989970773	718.9145439541899
2020	BL	w	19-25	500	0	868.8042138797044	81.9393198476173
2020	BL	w	19-25	1000	0	464.5717442394048	42.54601018736139
2020	BL	w	19-25	1500	400	1208.419760542959	109.16585441026837
2020	BL	w	19-25	2000	0	222.0693293879926	NA
2020	BL	w	19-25	2500	600	5543.6090659987185	497.6292092753574
2020	BL	w	26-35	300	0	5537.687017661482	516.3676066249609
2020	BL	w	26-35	500	0	926.5902767088264	86.15618518786505
2020	BL	w	26-35	1000	0	347.8294337838888	NA
2020	BL	w	26-35	1500	400	643.1416015835107	63.39757313998416
2020	BL	w	26-35	2000	0	376.59189394675195	NA
2020	BL	w	26-35	2500	600	5621.892201340645	544.2166445073672
2020	BL	w	26-35	300	0	6502.591023116634	590.3486172696576
2020	BL	w	26-35	500	0	1349.9684087955206	114.39676324557513
2020	BL	w	26-35	1000	0	622.9149229656905	58.81383924558759
2020	BL	w	26-35	1500	400	643.9070092447103	57.425281214062124
2020	BL	w	26-35	2000	0	424.04468875654044	NA
2020	BL	w	26-35	2500	600	7428.392459981591	697.0559065421112
2020	BL	w	36-45	300	0	6606.479515681863	587.5177080696449
2020	BL	w	36-45	500	0	2188.324266079366	187.24816528800875
2020	BL	w	36-45	1000	0	667.3093077148498	67.40929379593581
2020	BL	w	36-45	1500	400	1365.8248543286325	114.52814971935004
2020	BL	w	36-45	2000	0	541.538632139638	47.53141922829673
2020	BL	w	36-45	2500	600	8176.220907163396	746.7969809425995
2020	BL	w	36-45	300	0	6999.102926007808	610.4803225751966
2020	BL	w	36-45	500	0	2158.7426689113677	188.3491714433767
2020	BL	w	36-45	1000	0	886.9373009465635	76.21883532451466
2020	BL	w	36-45	1500	400	1398.6699158996344	121.36289444752038
2020	BL	w	36-45	2000	0	609.9446821175516	54.538694963324815
2020	BL	w	36-45	2500	600	7633.838124949485	675.3960227346979
2020	BL	w	46-55	300	0	7055.60659069173	599.1220403742045
2020	BL	w	46-55	500	0	2954.078783191368	256.29308879654855
2020	BL	w	46-55	1000	0	1129.7556061148643	101.11837159981951
2020	BL	w	46-55	1500	400	1494.0746911925823	129.23532646428794
2020	BL	w	46-55	2000	0	685.1455680672079	57.538244627881795
2020	BL	w	46-55	2500	600	6772.38089776203	596.3996518836357
2020	BL	w	46-55	300	0	9160.114619175047	777.4086822466925
2020	BL	w	46-55	500	0	3551.350830739364	304.29330355720595
2020	BL	w	46-55	1000	0	1083.9905271872879	92.47529988456517
2020	BL	w	46-55	1500	400	1917.408952158466	159.37897208426148
2020	BL	w	46-55	2000	0	765.2659462439269	66.95918041514233
2020	BL	w	46-55	2500	600	5263.010278467462	453.2088567665778
2020	BL	w	56-65	300	0	8800.518448299468	740.1065792087466
2020	BL	w	56-65	500	0	3747.8680618540943	318.06802399875596
2020	BL	w	56-65	1000	0	899.3721764913946	76.42471073940396
2020	BL	w	56-65	1500	400	1733.8580153698474	153.73859244398773
2020	BL	w	56-65	2000	0	536.5622376278043	47.804735431913286
2020	BL	w	56-65	2500	600	3892.3832425155492	339.1968707740307
